review,label
"['went', 'due', 'allergic', 'food', 'reaction', 'led', 'hive', 'after', 'waiting', 'hour', 'waiting', 'room', 'took', 'literally', 'minute', 'promptly', 'telling', 'she', 'know', 'prescribed', 'cream', 'she', 'wanted', 'see', 'back', 'week', 'waiting', 'room', 'patient', 'waiting', 'leaving', 'saw', 'behind', 'she', 'another', 'person', 'commented', 'even', 'one', 'waiting', 'room', 'she', 'waited', 'two', 'hour', 'last', 'time', 'later', 'went', 'home', 'around', 'realized', 'symptom', 'completely', 'matched', 'hive', 'shellfish', 'day', 'before', 'never', 'bothered', 'figure', 'wrong', 'explain', 'symptom', 'could', 'anything', 'her', 'medical', 'assistant', 'super', 'rude', 'called', 'prescription', 'wrong', 'pharmacy', 'without', 'bothering', 'verify', 'right', 'one', 'called', 'back', 'verify', 'second', 'time', 'left', 'hold', 'minute', 'she', 'forgot']",0.0
"['simply', 'best', 'caring', 'kind', 'skilled', 'knowledgeable', 'helpful', 'wonderful', 'orthodontist', 'health', 'care', 'practitioner', 'meet', 'wish', 'give', 'star', 'looking', 'orthodontist', 'look']",2.0
"['want', 'thank', 'kind', 'patient', 'nervous', 'patient', 'greatly', 'appreciate', 'gentle', 'way', 'painless', 'procedure', 'wonderful', 'feel', 'discomfort', 'able', 'relax', 'dental', 'work', 'done', 'best', 'staff', 'kind', 'pleasant', 'always', 'make', 'feel', 'comfortable', 'welcome', 'thank', 'compassion', 'professionalism', 'expertise', 'barb']",2.0
"['longer', 'clinic']",1.0
"['saw', 'yesterday', 'complaint', 'found', 'front', 'office', 'staff', 'courteous', 'wait', '15', 'minute', 'professional', 'knowledgeable', 'took', 'his', 'time', 'definitely', 'return', 'need', 'arises']",1.0
"['beg', 'anyone', 'not', 'even', 'visit', 'doctor', 'he', 'hit', 'miss', 'tell', 'his', 'rating', 'he', 'belief', 'he', 'best', 'doctor', 'smartest', 'person', 'room', 'lucky', 'enough', 'everything', 'go', 'well', 'could', 'look', 'past', 'horrible', 'staff', 'ridiculous', 'wait', 'time', 'however', 'one', 'unlucky', 'one', 'complication', 'surgery', 'he', 'deny', 'anything', 'wrong', 'treat', 'poorly', 'point', 'choice', 'find', 'another', 'doctor', 'fix', 'his', 'mistake', 'know', 'three', 'patient', 'one', 'lost', 'joy', 'life', 'after', 'surgery', 'take', 'he', 'used', 'large', 'practice', 'packed', 'left', 'he', 'taking', 'much', 'even', 'pa', 'he', 'still', 'not', 'admit', 'something', 'need', 'fixed', 'even', 'failure', 'visible', 'lost', 'king', 'victim', 'suspect', 'he', 'jamming', 'patient', 'he', 'packing', 'before', 'law', 'suit', 'catch', 'him', 'obviously', 'good', 'he', 'get', 'right', 'refuse', 'fix', 'done', 'correctly', 'originally', 'rated', 'him', 'highly', 'he', 'beautiful', 'job', 'verse', 'pain', 'build', 'fluid', 'he', 'denied', 'go', 'elsewhere', 'get', 'fixed', 'never', 'roll', 'dice', 'go', 'problem', 'start', 'get', 'brushed', 'wait', 'him', 'fix', 'go', 'somewhere', 'else', 'use', 'ability', 'second', 'opinion', 'might', 'save', 'losing', 'everything', 'well', 'two', 'others', 'signing', 'something', 'state', 'not', 'doctor', 'fault', 'prosthetic', 'take', 'anything', 'he', 'put', 'spine', 'fluke', 'fusion', 'considered', 'prosthetic']",0.0
"['stein', 'surgeon', 'he', 'work', 'team', 'eye', 'institute', 'worn', 'corrective', 'lens', 'since', 'year', 'old', 'recently', 'laser', 'cataract', 'surgery', 'age', '48', 'nervous', 'thanks', 'his', 'team', 'professional', 'staff', 'excellent', 'surgeon', 'given', '20', '20', 'vision', 'changed', 'life', 'not', 'understatement', 'highly', 'recommend', 'stein', 'his', 'team']",2.0
"['great', 'staff', 'great', 'great', 'knowledge', 'tell', 'straight', 'beating', 'around', 'bush']",2.0
"['staff', 'helpful', 'great', 'experience']",2.0
"['think', 'wonderful', 'bedside', 'manner', 'enjoyed', 'her', 'primary', 'care', 'physician', 'gynecologist', 'another', 'reviewer', 'said', 'she', 'present', 'appointment', 'really', 'pay', 'attention', 'answer', 'her', 'question', 'changed', 'job', 'office', 'not', 'covered', 'new', 'insurance', 'provider', 'going', 'pocket', 'backlog', 'appointment', 'reason', 'looking', 'new', 'doctor', 'generally', 'two', 'month', 'wait', 'appointment', 'reschedule', 'looking', 'another', 'two', 'month', 'rigid', 'scheduling', 'system', 'otherwise', 'think', 'fantastic']",1.0
"['she', 'lost', 'chart', 'after', 'patient', 'year', 'progress', 'made', 'unorganized', 'late', 'every', '30', 'plus', 'minute', 'like', 'last', 'poster', 'mention', 'not', 'take', 'insurance', 'better', 'care', 'accepts', 'insurance']",0.0
"['kind', 'caring', 'patient', 'question', 'concern', 'office', 'considerate', 'calling', 'let', 'u', 'know', 'he', 'running', 'late', 'one', 'day', 'wanted', 'see', 'could', 'push', 'appointment', 'slightly', 'later', 'time', 'advance', 'enough', 'wait', 'office', 'added', 'time']",1.0
"['arthritis', 'shoulder', 'knee', 'year', 'fortunately', 'referred', 'friend', 'excellent', 'service', 'provides', 'after', 'first', 'treatment', 'felt', 'much', 'better', 'knee', 'shoulder', 'after', 'second', 'treatment', 'even', 'walk', 'stair', 'not', 'able', 'year', 'husband', 'shocked', 'amazing', 'change', 'treatment', 'worked', 'definitely', 'share', 'experience', 'people', 'thank', 'much']",2.0
"['say', 'worked', 'office', 'say', 'awesome', 'clinic', 'ensure', 'maintain', 'dental', 'appointment', 'maintain', 'oral', 'health', 'glad', 'thorough', 'dental', 'hygiene', 'appointment', 'reading', 'review', 'yes', 'work', 'honest', 'level', 'client', 'care', 'service', 'provide']",2.0
"['main', 'st', 'worst', 'place', 'ever', 'not', 'let', 'nice', 'waiting', 'room', 'fool', 'every', 'time', 'call', 'get', 'answering', 'machine', 'told', 'receptionist', 'busy', 'least', 'work', 'leave', 'message', 'someone', 'call', 'back', 'never', 'get', 'hold', 'always', 'told', 'speak', 'call', 'call', 'back', 'next', 'day', 'time', 'spoken', 'husband', 'felt', 'rushed', 'like', 'bother', '1st', 'time', 'parent', 'month', 'old', 'since', 'unhappy', 'switched', 'doctor', 'well', 'called', 'told', 'cost', '0.73', 'per', 'page', 'medical', 'record', 'mailed', 'u', 'take', 'week', 'get', 'her', 'paper', 'together', 'unacceptable', 'one', 'last', 'thing', 'unable', 'make', 'her', 'month', 'called', 'reschedule', 'opening', 'week', 'place', 'patient', 'cant', 'manage']",0.0
"['known', 'leaving', 'knuckle', 'mark', 'waiting', 'room', 'chair', 'not', 'even', 'procedure', 'done', 'piece', 'cake', 'thanks', 'calming', 'assurance', 'exceptional', 'knowledge', 'possessed', 'truly', 'dedicated', 'professional', 'fortunate', 'patient']",2.0
"['obviously', 'preoccupied', 'money', 'psychological', 'problem', 'worst', 'experience', 'psychologist', 'ever']",0.0
"['worst', 'experience', 'he', 'not', 'listen', 'word', 'said', 'made', 'feel', 'inadequate', 'slow', 'he', 'talked', 'himself', 'his', 'service', 'career']",0.0
"['not', 'share', 'sense', 'humor', 'he', 'crass', 'used', 'foul', 'language', 'might', 'put', 'patient', 'ease', 'made', 'uncomfortable', 'his', 'joke', 'comment', 'caused', 'cry', 'car']",1.0
"['little', 'text', 'book', 'think', 'outside', 'box', 'waited', 'hour', 'see', 'him', 'back', 'he', 'never', 'return', 'he', 'moved', 'onto', 'patient', 'he', 'know', 'his', 'stuff', 'little', 'rushed', 'occasion', 'seen', 'him', ""he's"", 'main', 'infectious', 'disease', 'guy', 'not', 'happy', 'look', 'surrey', 'someone', 'else']",1.0
"['surprised', 'read', 'negative', 'comment', 'started', 'seeing', 'daughter', 'time', 'visited', 'professional', 'helpful', 'quite', 'impressed', 'his', 'exceptional', 'communication', 'skill', 'his', 'effective', 'way', 'explaining', 'thing', 'find', 'le', 'common', 'dealing', 'optometrist', 'far', 'purchased', 'two', 'pair', 'glass', 'kid', 'found', 'staff', 'extremely', 'patient', 'helpful', 'quite', 'impressed', 'far']",2.0
"['john', 'good', 'doctor']",1.0
"['drove', '2.5', 'hour', 'way', 'consultation', 'last', 'minute', 'call', 'he', 'unavailable', 'already', 'requested', 'day', 'difficult', 'ever', 'take', 'time', 'took', 'disappointed', 'waited', 'least', '40', 'past', 'time', 'he', 'bothered', 'like', 'another', 'number', 'sent', 'medical', 'record', 'ahead', 'time', 'none', 'he', 'reviewed', 'came', 'discus', 'donor', 'egg', 'program', 'after', 'miscarriage', 'he', 'read', 'record', 'recount', 'history', 'emotional', 'he', 'told', 'he', 'think', 'ready', 'donor', 'egg', 'program', 'referred', 'back', 'doc', 'home', 'pursue', 'option', 'returned', 'her', 'his', 'recommendation', 'she', 'agreed', 'try', 'his', 'idea', 'option', 'not', 'work', 'resulted', 'yet', 'another', 'additionally', 'he', 'made', 'derogatory', 'comment', 'doc', 'back', 'home', 'arrogant', 'unprofessional', 'insensitive', 'wasted', 'time', 'trip']",1.0
"['one', 'star', 'give', 'impressed', 'clarify', 'took', 'child', 'her', 'let', 'say', 'bump', 'first', 'visit', 'appear', 'diagnosed', 'kid', 'speak', 'seemed', 'decent', 'kid', 'required', 'coming', 'back', 'every', 'week', 'next', 'month', 'never', 'saw', 'her', 'except', 'visit', 'second', 'not', 'count', 'point', 'seen', 'get', 'wrong', 'pleasant', 'really', 'liked', 'dermatologist', 'least', 'every', 'visit', 'maybe', 'not', 'transfered', 'record']",1.0
"['he', 'husband', 'doctor', 'went', 'him', 'he', 'never', 'took', 'his', 'blood', 'pressure', 'he', 'prescribed', 'blood', 'pressure', 'pain', 'medication', 'needed', 'changed', 'he', 'suggest', 'something', 'husband', 'already', 'tried', 'reacted', 'badly', 'him', 'he', 'never', 'looked', 'his', 'chart', 'find', 'he', 'already', 'tried', 'he', 'even', 'documented', 'his', 'staff', 'never', 'return', 'phone', 'call', 'try', 'multiple', 'time', 'leave', 'message', 'never', 'returned', 'he', 'nice', 'beginning', 'acted', 'like', 'he', 'care', 'he', 'supposed', 'sent', 'surgeon', 'finally', 'contacted', 'surgeon', 'never', 'received', 'paperwork', 'doctor', 'swore', 'sent', 'really', 'last', 'time', 'showed', 'appointment', 'he', 'even', 'one', 'office', 'person', 'she', 'said', 'ran', 'street', 'right', 'back', 'really', 'sat', '10', 'minute', 'one', 'showed', 'left', 'fired', 'doctor', 'day']",1.0
"['time', 'polite', 'knowledgeable', 'she', 'made', 'feel', 'comfortable', 'actually', 'enjoyed', 'pleasant', 'visit', 'changed', 'whole', 'family']",2.0
"['he', 'excellent', 'took', 'nail', 'infection', 'treatment', 'him', 'happy', 'result']",2.0
"['thought', 'doctor', 'relief', 'worked', 'her', 'year', 'help', 'she', 'thought', 'stubborn', 'plantar', 'although', 'foot', 'pain', 'different', 'she', 'said', 'effecting', 'different', 'part', 'foot', 'ended', 'moving', 'another', 'state', 'started', 'foot', 'surgeon', 'after', 'first', 'visit', 'one', 'xray', 'completely', 'different', 'needed', 'surgery', 'surgery', 'bone', 'fusion', 'he', 'found', 'piece', 'bone', 'completely', 'broken', 'moving', 'around', 'possibly', 'great', 'reason', 'top', 'foot', 'pain', 'way', 'recovery', 'already', 'feel', 'better', 'after', 'week', 'post', 'surgery', 'not', 'trying', 'dis', 'doctor', 'wanted', 'know', 'perhaps', 'work', 'year', 'relief', 'maybe', 'need', 'find', 'someone', 'else', 'help', 'perhaps', 'send', 'onto', 'another', 'doctor', 'figure', 'cause', 'pain', 'listen', 'patient', 'said', 'pain', 'different', 'previous', 'issue']",1.0
"['wrongly', 'diagnosed', 'she', 'gave', 'wrong', 'prescription', 'given', 'prescription', 'within', 'le', 'month', 'time', 'even', 'wrote', 'her', 'letter', 'one', 'responded']",0.0
"['staff', 'friendly', 'knowledgeable', 'always', 'make', 'patient', 'feel', 'ease']",2.0
"['say', 'warned', ""son's"", 'teeth', 'ruined', 'hearing', 'others', 'similar', 'problem']",0.0
"['overall', 'superior', 'service', 'pleased', 'care', 'received']",2.0
"['whole', 'family', 'seen', 'year', 'she', 'fantastic', 'dermatologist', 'never', 'pushed', 'cosmetic', 'dermatological', 'service', 'u', 'she', 'push', 'body', 'scan', 'tried', 'multiple', 'dermatologist', 'last', '20', 'year', 'she', 'one', 'not', 'tried', 'push', 'etc']",1.0
"['daughter', 'went', 'her', 'never', 'asked', 'important', 'question', 'gave', 'wrong', 'she', 'ill', 'surgery', 'not', 'recommend', 'her', 'anyone']",0.0
"['always', 'pleasure', 'center', 'sight', 'staff', 'friendly', 'polite', 'efficient']",0.0
"['practice', 'absolutely', 'regard', 'patient', 'experience', 'receptionist', 'told', 'kind', 'patient', 'black', 'list', 'she', 'unable', 'schedule', 'apparently', 'year', 'ago', 'showed', 'appointment', 'therefore', 'note', 'posted', 'account', 'not', 'schedule', 'record', 'after', 'asked', 'speak', 'office', 'manager', 'trying', 'explain', 'referred', 'practice', 'ob', 'problem', 'thyroid', 'unaware', 'penalty', 'year', 'ago', 'back', 'trying', 'get', 'pregnant', 'likely', 'stressed', 'time', 'receptionist', 'came', 'back', 'onto', 'line', 'telling', 'she', 'talked', 'office', 'manager', 'agree', 'pay', '50', 'she', 'could', 'schedule', 'thank', 'take', 'medical', 'problem', 'doctor', 'office', 'care', 'horrifying', 'experience', 'consumer', 'needed', 'help']",0.0
"['go', 'marriage', 'therapy', 'believe', 'she', 'encourages', 'divorce', 'discourages', 'traditional', 'marriage']",1.0
"['always', 'time', 'nice', 'listen', 'always', 'hurry', 'therefore', 'good', 'enough', 'job', 'not']",1.0
"['met', 'maybe', 'minute', 'before', 'put', 'procedure', 'he', 'met', 'wife', 'minute', 'rate', 'him', 'good', 'excellent', 'time']",1.0
"['found', 'knowledgeable', 'excellent', 'physician', 'she', 'always', 'take', 'time', 'listen', 'never', 'feel', 'rushed', 'appointment']",2.0
"['everything', 'went', 'office', 'last', 'drain', 'removed', 'after', 'removing', 'drain', 'decided', 'cut', 'one', 'skin', 'arm', 'excessive', 'bleeding', 'put', 'pressure', 'bleeding', 'wound', 'she', 'looked', 'wound', 'care', 'specialist', 'after', 'leaving', 'alone', 'room', 'hour', 'she', 'returned', 'say', 'wound', 'care', 'nurse', 'assist', 'she', 'told', 'go', 'hospital', 'emergency', 'care', 'spent', 'week', 'hospital', 'three', 'month', 'later', 'another', 'infection', 'after', 'spending', 'ten', 'day', 'hospital', 'connected', 'wound', 'past', 'two', 'month', 'least', 'another', 'month', 'two']",0.0
"['dawn', 'technician', 'extremely', 'knowledgeable', 'took', 'time', 'educate', 'explain', 'she', 'entire', 'time', 'testing', 'painful', 'little', 'uncomfortable', 'feeling', 'she', 'took', 'time', 'prepare', 'might', 'feel', 'reassure', 'normal', 'however', 'total', 'opposite', 'he', 'poor', 'bedside', 'manner', 'rushed', 'he', 'barely', 'spoke', 'treat', 'gently', 'preferred', 'say', 'least', 'not', 'recommend', 'doctor', 'fact', 'pretty', 'upset', 'primary', 'care', 'doc', 'referred', 'him', 'wonderful', 'imagine', 'sending', 'patient', 'his', 'way']",1.0
"['came', 'fertility', 'institute', 'after', 'two', 'year', 'trying', 'conceive', 'after', 'first', 'consultation', 'quickly', 'diagnosed', 'autoimmune', 'issue', 'first', 'time', 'taken', 'seriously', 'impeding', 'ability', 'get', 'pregnant', 'needle', 'say', 'successful', 'after', 'first', 'round', 'his', 'team', 'extremely', 'thorough', 'caring', 'patient', 'highly', 'recommend', 'practice']",1.0
"['getting', 'not', 'surgeon', 'go', 'parathyroid', 'accidentally', 'removed', 'during', 'surgery', 'one', 'year', 'later', 'still', 'daily', 'calcium', 'supplement', 'far', 'know', 'skilled', 'surgeon', 'not', 'make', 'mistake', 'twice', 'not', 'recommend', 'him', 'least', 'not', 'wish', 'went', 'instead']",1.0
"['best', 'optometrist', 'world', 'love', 'him', 'eye', 'doctor']",1.0
"['one', 'unpleasant', 'experience', 'ever', 'medical', 'practice', 'everyone', 'encountered', 'rude', 'except', 'one', 'nurse', 'doctor', 'came', 'room', 'ordered', 'test', 'done', 'mentioned', 'going', 'look', 'another', 'endocrinologist', 'closer', 'home', 'she', 'wrote', 'chart', 'changing', 'doctor', 'called', 'get', 'information', 'after', 'positive', 'parathyroid', 'ultrasound', 'told', 'someone', 'phone', 'doctor', 'said', 'longer', 'patient', 'said', 'going', 'look', 'another', 'doctor', 'case', 'closed', 'really']",0.0
"['magical', 'healer', 'she', 'truly', 'take', 'time', 'diagnose', 'problem', 'side', 'work', 'never', 'feel', 'alone', 'process', 'fact', 'especially', 'true', 'respect', 'diet', 'made', 'radical', 'change', 'lifestyle', 'could', 'succeeded', 'consistent', 'support', 'focus', 'natural', 'treatment', 'unnecessary', 'supplement', 'happier', 'she', 'spectacular']",2.0
"['professional', 'conversation', 'during', 'procedure', 'light', 'kept', 'mind', 'ease', 'clinic', 'staff', 'helpful', 'polite', 'thanks', 'making', 'pain', 'free']",1.0
"['first', 'visit', 'doctor', 'found', 'nice', 'patient', 'he', 'provided', 'information', 'needed', 'clearly', 'fully', 'knew', 'he', 'might', 'concerned', 'uncomfortable', 'unobtrusive', 'numbing', 'not', 'feel', 'pain', 'discomfort', 'definitely', 'recommend', 'others']",2.0
"['unprofessional', 'care', 'insurance', 'saw', '10', 'month', 'he', 'prescribe', '120', 'month', 'powerful', 'confront', 'him', 'medicine', 'plus', 'injection', 'decide', 'see', 'another', 'doctor', 'refuse', 'see', 'dishonest', 'his', 'license', 'revoked', 'he']",0.0
"['excellent', 'psychologist', 'knowledgeable', 'caring', 'great', 'personality', 'made', 'feel', 'comfortable', 'recommend', 'anyone']",2.0
"['quality', 'care', 'heavily', 'sacrificed', 'order', 'see', 'high', 'quantity', 'patient', 'translates', 'pocket', 'although', 'she', 'sweet', 'make', 'feel', 'ease', 'substitute', 'half', 'hour', 'hour', 'waiting', 'time', 'sit', 'see', 'her', 'minute', 'she', 'spends', 'meanwhile', 'idea', 'due', 'her', 'incompetent', 'medical', 'assistant', 'not', 'getting', 'correct', 'info', 'look', 'overworked', 'stressed', 'unacceptable', 'bedside', 'manner', 'not', 'make', 'fact', 'tell', 'employee', 'not', 'allowed', 'recommend', 'product', 'unless', 'sold', 'even', 'natural', 'product', 'not', 'recommended', 'try', 'making', 'sense', 'active', 'ingredient', 'product', 'toting', 'bring', 'fact', 'similar', 'product', 'sold', 'counter', 'she', 'continues', 'talk', 'not', 'address', 'question', 'she', 'depends', 'her', 'ma', 'keep', 'her', 'informed', 'clearly', 'scatterbrained', 'looking', 'new', 'doc']",0.0
"['really', 'rate', 'month', 'trying', 'take', 'appointment', 'her', 'failed', 'staff', 'keep', 'transferring', 'one', 'another', 'giving', 'different', 'fax', 'number', 'fax', 'referral', 'yet', 'luck', 'bad', 'system']",0.0
